"rep_id","n","Delta","ps","dissimilarity","F_unadj","p_unadj","F_pool","p_pool","F_ipw","p_ipw"
1,40,0.5,0.2,"UniFrac",0.654939690394756,0.958,1.60310232774493,0.011,0.0422481782776712,0.798
1,40,0.5,0.2,"GUniFrac",0.593166339609631,0.956,1.64378473062262,0.015,0.0405110311399593,0.761
1,40,0.5,0.2,"weighted UniFrac",0.538102859844121,0.971,1.72530125388289,0.017,0.0405692277623807,0.719
1,40,0.5,0.2,"GLaD",0.498505377073208,0.864,2.98792609296412,0.006,0.0428777997109211,0.495
1,40,0.5,0.2,"Bray-Curtis",0.581995849108066,0.97,1.8018010191684,0.007,0.0396248163400242,0.795
1,40,0.5,0.2,"Aitchison",0.650311609166525,0.957,1.58779847169501,0.011,0.0417143155499626,0.804
1,40,0.5,0.2,"Jaccard",0.705192693604142,0.974,1.50994269030662,0.007,0.043745335363678,0.835
1,40,0.5,1.2,"UniFrac",1.62681966929214,0.012,1.68617792518453,0.001,0.0726834332211689,0.074
1,40,0.5,1.2,"GUniFrac",1.84490768749239,0.003,1.89857937458041,0.003,0.078357092374233,0.058
1,40,0.5,1.2,"weighted UniFrac",2.07191707085868,0.003,2.22324243276776,0.001,0.0814527131535834,0.052
1,40,0.5,1.2,"GLaD",2.59447090468583,0.003,2.99314753483531,0.001,0.0942648026063439,0.037
1,40,0.5,1.2,"Bray-Curtis",1.83714066890522,0.003,1.89091606527616,0.003,0.0784267120527645,0.058
1,40,0.5,1.2,"Aitchison",1.65987406905806,0.004,1.65039300219385,0.004,0.0756490845129853,0.058
1,40,0.5,1.2,"Jaccard",1.50887470656809,0.006,1.56449542678672,0.003,0.0700273823111322,0.076
1,60,0,0.2,"UniFrac",1.32756472707098,0.077,2.833243536077,0.001,0.0444917225085708,0.091
1,60,0,0.2,"GUniFrac",1.42166631086078,0.083,3.6626364288159,0.001,0.045944492721306,0.092
1,60,0,0.2,"weighted UniFrac",1.28248774664407,0.237,5.58844583260288,0.001,0.0323110922809956,0.332
1,60,0,0.2,"GLaD",1.36245470542319,0.19,10.9152397645172,0.001,0.0345058246707258,0.17
1,60,0,0.2,"Bray-Curtis",1.45772403161273,0.074,3.35894695691891,0.001,0.0484135768228975,0.069
1,60,0,0.2,"Aitchison",1.34857307888996,0.092,2.63264069073953,0.001,0.0463607488114699,0.084
1,60,0,0.2,"Jaccard",1.28342986584666,0.083,2.47381909587075,0.001,0.0434514118243516,0.085
1,60,0,1.2,"UniFrac",2.85352781385835,0.001,4.26128431459438,0.001,0.0838668198986714,0.001
1,60,0,1.2,"GUniFrac",3.32107697191112,0.001,5.4142843518251,0.001,0.094048882631157,0.001
1,60,0,1.2,"weighted UniFrac",3.38654909004001,0.001,6.91788390422394,0.001,0.0969728231475359,0.001
1,60,0,1.2,"GLaD",4.13546293285627,0.001,13.8334432591333,0.001,0.0914877132388326,0.001
1,60,0,1.2,"Bray-Curtis",3.25283148016649,0.001,5.36389589967742,0.001,0.0920236322699957,0.001
1,60,0,1.2,"Aitchison",3.00566116578096,0.001,4.36998710239277,0.001,0.0869464975400298,0.001
1,60,0,1.2,"Jaccard",2.46327883127867,0.001,3.61311356702364,0.001,0.0740881898307554,0.001
1,60,0.05,0.2,"UniFrac",0.996300917744939,0.453,2.22517346447223,0.001,0.0306756206230588,0.621
1,60,0.05,0.2,"GUniFrac",1.02075525596,0.397,2.72161638670325,0.001,0.0295766521383843,0.608
1,60,0.05,0.2,"weighted UniFrac",1.08051200979717,0.336,3.9663901511696,0.001,0.0249074332345102,0.602
1,60,0.05,0.2,"GLaD",1.03466521847466,0.374,4.35860206599934,0.001,0.0244947126519557,0.628
1,60,0.05,0.2,"Bray-Curtis",1.03597254856651,0.389,2.63610726692911,0.001,0.0308680568235992,0.551
