"rep_id","n","Delta","ps","dissimilarity","F_unadj","p_unadj","F_pool","p_pool","F_ipw","p_ipw"
1,60,0.1,0.25,"UniFrac",2.37788930091472,0.002,3.01908106935347,0.001,0.0302920321086863,0.012
1,60,0.1,0.25,"GUniFrac",3.54442140534048,0.001,5.74406151725618,0.001,0.0365778588430442,0.004
1,60,0.1,0.25,"weighted UniFrac",3.8032963756518,0.013,10.4823326400522,0.001,0.0238535183210807,0.13
1,60,0.1,0.25,"GLaD",11.3231854264557,0.001,41.2071202556054,0.001,0.0746880388362453,0.002
1,60,0.1,0.25,"Bray-Curtis",2.90976765333819,0.001,3.84643255907136,0.001,0.0343650173022385,0.01
1,60,0.1,0.25,"Aitchison",2.12352728028054,0.001,2.19491445965518,0.001,0.0305213750467594,0.02
1,60,0.1,0.25,"Jaccard",2.1361431911743,0.001,2.64936661949052,0.001,0.0282442038152589,0.012
1,60,0.15,0.1,"UniFrac",1.39695038294688,0.091,3.14134943110832,0.001,0.0224027970775557,0.154
1,60,0.15,0.1,"GUniFrac",1.60772706211492,0.09,5.33339575805388,0.001,0.0224471217232606,0.168
1,60,0.15,0.1,"weighted UniFrac",2.3887577610445,0.057,12.7249059278941,0.001,0.0250047736367657,0.1
1,60,0.15,0.1,"GLaD",2.27393941949259,0.084,22.5662684401586,0.001,0.0200124129011011,0.109
1,60,0.15,0.1,"Bray-Curtis",1.42001115072016,0.123,3.7166759800841,0.001,0.0224469174843072,0.172
1,60,0.15,0.1,"Aitchison",1.34401152737009,0.12,2.03210245343712,0.001,0.0239390081476262,0.135
1,60,0.15,0.1,"Jaccard",1.32591606035484,0.103,2.76010630584709,0.001,0.022163583277212,0.146
1,60,0.15,0.25,"UniFrac",2.54683883340845,0.001,2.91251711062562,0.001,0.0393742809992599,0.001
1,60,0.15,0.25,"GUniFrac",3.62854203633314,0.001,4.77580102424511,0.001,0.0475413638216168,0.002
1,60,0.15,0.25,"weighted UniFrac",2.64605922988815,0.037,3.6532455010514,0.001,0.0275981308215849,0.129
1,60,0.15,0.25,"GLaD",13.0954846232939,0.001,30.1842532807751,0.001,0.119727371403958,0.001
1,60,0.15,0.25,"Bray-Curtis",2.77631635350871,0.001,3.42575148285701,0.001,0.0394647195680276,0.001
1,60,0.15,0.25,"Aitchison",2.23266054863642,0.002,2.0477517093913,0.002,0.0405444642512438,0.001
1,60,0.15,0.25,"Jaccard",2.21427379050421,0.001,2.58118291951631,0.001,0.0336545664942766,0.001
